posting_hash , ngram_size, doc_count
1d0ddb37f8b92a25, 1, 1
2dd000fecea304bb, 2, 1
9f807e0faa81651b, 2, 1
46b2a7328daab83, 3, 1
a06765fd49aa8337, 3, 1
60789817e07c17ae, 1, 1
480c70bcb0d389e8, 1, 1
b3d0b515ed5baeac, 2, 1
6eea6aec886721e4, 1, 1
3ec906b749a73773, 1, 1
30b9d330db326ef3, 2, 1
87a474c1f8e18e36, 2, 1
f1dd73f860e4d022, 3, 1
9242eb0e9e01f5e0, 1, 1
6342abd691bace75, 3, 1
f5e947bd9f6d0999, 1, 1
d5dd1376cb35da50, 2, 1
668a3db66fa9d81d, 1, 1
964b416dc439297a, 1, 1
8a49be37a7643f34, 1, 1
a27724496bbbdec5, 2, 1
b3da93fd6ffd937b, 2, 1
65a7fe01d94af2dd, 3, 1
1ea8a8a729d4d258, 2, 1
3833377d6aaca191, 3, 1
46d63c650aa8da18, 3, 1
39e6e71bb4bf639f, 3, 1
fdf7218875a0d99e, 3, 1
cb372518b6f9ec7b, 2, 1
839a590951a4b775, 3, 1
c149f6e169c613ef, 1, 2
102bd03bba3aa972, 1, 1
f3fe65f778a929d2, 2, 1
7cc1691494d7ab7c, 2, 1
29c97e57f28c8b86, 2, 1
8ad12b16c69730ca, 2, 1
73eab81b364caac5, 3, 1
b1f4e2dda20f5d08, 1, 2
387a5bc40f284003, 3, 1
736d13a1c579288e, 2, 1
e2f26abf169fd042, 1, 1
d4542112982cd1a0, 3, 1
dc8cf2a80d79064e, 3, 1
d1837cf12208196b, 1, 1
1dd666d65ab30016, 3, 1
a0eeec3a9579f008, 1, 1
183c2574ab0148a2, 3, 1
b2597e40a86fdb75, 3, 1
41e4f4352e6bfe08, 3, 1
b8ef3788b0b601a7, 1, 1
792a01f7a1cd5a03, 3, 1
10c8ec892476eb21, 3, 1
f6a9bec6456c7f95, 2, 1
f65b4f324fb3e372, 3, 1
f5028e0a70d2cdb5, 1, 1
1e9196ae4ead6996, 2, 1
1ac06e99bbdcf31e, 3, 1
b1f65f7883c2327b, 3, 1
8938068a4c0a3dbd, 1, 1
fe967240c62ec4f4, 3, 1
eb2ca597075e6986, 3, 1
6c74ddcfaa108568, 3, 1
98278b3187798954, 2, 1
e49d80438229d46b, 2, 1
715eaea515bf8c0c, 1, 1
b0f58c9a288f917b, 2, 1
87967cac289bd891, 1, 1
255eb279cfca7ed6, 3, 1
ace0ffa4bbaff383, 2, 1
bfce3cd03fe170f9, 2, 1
a30d6c8950416673, 3, 1
5bba9c52903dec51, 2, 1
6e43403328b0adbb, 2, 1
fea80659afb0227f, 2, 1
2177564ed01f8741, 1, 1
43a999d54a51ce1f, 3, 1
e3d7c754412a398e, 2, 1
a11c8101864f828b, 2, 1
fde66fb2bd4e776a, 1, 1
65103fa9486c92c5, 3, 1
a26acad492b9fb70, 1, 1
654b06eb5a41002f, 3, 1
12cc42f16309d524, 3, 1
fbccc7c6ea8c81b5, 2, 1
38c0cd4b3974bc36, 2, 1
60352d6847c18c8, 3, 1
d9a16c885be05cf3, 1, 1
280af1a46ac68392, 3, 1
2c542ea90ba01bd0, 3, 1
ac47e150be1d9140, 3, 1
d03605aa0656c765, 3, 1
b1b7efc9f102de70, 3, 1
d83b4c72eaa7e927, 3, 1
e8216eb8abe114b9, 2, 1
c536ff731aea77d, 1, 1
e03b638043a5dcec, 1, 1
750419b2311dbc3e, 1, 1
30c17aaff2581468, 3, 1
6b2fb5794e19a583, 3, 1
787aa0247bee03a9, 2, 1
6ec69d0f671161da, 2, 1
4460984a497b057d, 2, 1
7e985709f41cb16d, 2, 1
3f3bc61dc032d715, 2, 1
163343899b70467c, 2, 1
4d34895e97b1888c, 1, 3
214d287753afa433, 2, 1
748bdad468413560, 3, 1
a4054d7326d71ae0, 2, 1
5b523813cf877e0c, 3, 1
eabb97f6527df351, 1, 1
be72a62869f0db55, 3, 1
1032d2eb09a60a5d, 3, 1
3b7a077457f0e8ad, 3, 1
cd65222755c21265, 3, 1
81d43afa4981773, 2, 1
12494d868231958e, 2, 1
d23ace111c441ea5, 2, 1
ebcda5cf63c8911c, 2, 1
b395d61508c896b4, 3, 1
b8792a2574a9ecbd, 3, 1
9fdb8a6b1a2452ab, 3, 1
86bf0cc4ea368ca6, 1, 1
2aa31bc85431baef, 1, 1
73cc34d80ec32ff1, 3, 1
303c0222ef7d2df4, 2, 1
a6681f09e99fb9b1, 3, 1
24cf67efa9d7e860, 3, 1
d848baed7fefc9d8, 1, 1
222411eff1a6c721, 3, 1
bfd426c5a6b9515c, 3, 1
e328c66974516014, 2, 1
d14e34f5833aecee, 1, 4
48d1dffd4076abf1, 1, 1
b69d05795bbd81cd, 2, 1
e0039d9b1fe13224, 1, 1
b496720576c0beea, 2, 1
fc1f186c87d6a928, 2, 1
a135a5267fce68b4, 1, 2
3074bcd0f86ccf98, 2, 1
c4483e4075d11d2f, 3, 1
b6cb24fb403c198b, 1, 1
bcfe321da52403b7, 3, 1
b0e973e6963553ba, 2, 1
15a0a6c6d497b119, 3, 1
dd7bb178c0282963, 2, 1
f8219b1fb18de191, 2, 1
e3564f1b614f9c71, 2, 1
dd93c640be7cb45b, 1, 1
f5571cb34a23aafd, 2, 1
e70a2b5cdabca051, 2, 1
cfff59c427236049, 3, 1
361fcb1474391266, 2, 1
4f6fe1543cd15a25, 3, 1
16111c70273a1cc8, 2, 1
1f80f8aa49c10562, 2, 1
442a01e7090d5b5f, 1, 1
8da15581ac7beba4, 3, 1
e1d22c3123ecbfd6, 1, 1
aa88692e4083e2e0, 3, 1
f9f7f1d32637c842, 3, 1
68facededdb69a8f, 3, 1
b3468d146690d113, 3, 1
7e68015d347dd1c8, 3, 1
4cb777faf62b1186, 3, 1
e33b26f4f6d759cf, 3, 1
7d34f634f0c46853, 1, 1
e0f42e89acd1bb1f, 2, 1
bc21d8af92aa306f, 3, 1
8c2bf438c9df7d30, 3, 1
3a00ff1237b4851a, 3, 1
edf9b438ba8cdde3, 1, 2
f2b94f440691b721, 2, 1
6d987b2a70019d63, 3, 1
7130e6953c6ee68d, 3, 1
39552d5871978fe1, 3, 1
3c8c8e99379d62e2, 3, 1
17e687ad9b0581c1, 3, 1
617126f6c7f9ae1a, 2, 1
dd147b036f7d2943, 3, 1
f3abb90dca650afd, 2, 1
85820ea7b2086448, 2, 1
af1e67ab0dfdf0a, 3, 1
a3dc93744c56f8a1, 1, 1
43b40f6c102b9371, 3, 1
b187f9dfac188b0c, 1, 1
9cdcd312b8965bd9, 3, 1
9dbfbd2e01cae044, 2, 1
2c812dda96997ca6, 2, 1
10c51923a3be7192, 2, 1
8b99a262aa78b81e, 2, 1
c5532a585dfde796, 3, 1
519580d6f059a6a4, 2, 1
194920d01c256da0, 3, 1
78bfb7e39d61ee0c, 3, 1
6f92edb104704cf9, 2, 1
4a529e18e4ff3c17, 1, 1
3e9b84a8760ae62e, 2, 1
1722dc2a47ea368c, 1, 2
9120818887e7d725, 2, 1
277a8baf8e656f67, 3, 1
345a7c5121654d43, 1, 1
f220c523661880ae, 1, 1
1af92bcd5d4740b, 1, 1
8224f30f4b94fdbc, 1, 1
865b95766576c99e, 3, 1
9cbeca53db921d86, 2, 1
869ef9901712b66a, 2, 1
b407c843caf90361, 3, 1
f673a50788e81e2f, 3, 1
8c060bc1045ec647, 2, 1
ab80bd9c696cac3b, 2, 1
20693843a4666f40, 2, 1
ad80f0ebb3dbd185, 3, 1
26fcffbebd6fb57, 3, 1
77f346c8918534be, 1, 1
eec2ef38040c382a, 3, 1
13d7145c56ef22dd, 1, 1
fe1570fec4f46312, 2, 1
101a9237d7807065, 3, 1
a3da2172491539e6, 2, 1
dd572af9da0f072b, 2, 1
d50ffd3e9f1ea3ce, 3, 1
67fece5a759852f2, 3, 1
883bafb528315eec, 2, 1
1850e5a11e06e792, 2, 1
59a92e3465abe27e, 2, 1
137c561b2995cef2, 2, 1
6634233f2f86c4e8, 2, 1
d9744c9af5407d, 3, 1
189b728dfcef83e6, 2, 1
56f77485b898e446, 3, 1
343fb499c69072bb, 3, 1
668ca75342f4b8a, 1, 1
46a5f67cab63f6c1, 2, 1
7e957d7a14061a1b, 3, 1
34f562eb734bd9ce, 2, 1
938105b2da0f33e7, 2, 1
c866de9144027f7e, 3, 1
4efcf35904bfef25, 3, 1
c340f8f9aa519bfd, 3, 1
d081deaa9ea19724, 3, 1
5021d34212d6b8a6, 1, 1
84493bce7cb41f0b, 1, 1
560176a5fa4d8154, 3, 1
f3b6c273f56b84a7, 3, 1
81d3a125aad12ff9, 3, 1
40633b779b3cc3e8, 1, 1
a8eca9dee69c693f, 2, 1
2f0b53ac644b5411, 2, 1
4f433d08aeb462d4, 1, 3
2962af2846d9da18, 1, 1
1a38c7f904200742, 2, 1
6e97dc2c00d81f03, 3, 1
b16795a64c085ecb, 1, 1
a2c0d2ef0e8a0eac, 3, 1
6802c52b9cd3bac7, 3, 1
251eea276f4c7e93, 3, 1
448e401e5fa39eb5, 2, 1
6632d58cb316526e, 2, 1
beed49931fcc9c50, 3, 1
b64e0f932d5f9b90, 1, 1
ad343b31c7ace9f3, 3, 1
285fcf4e3a4d9eba, 2, 1
1c17a5b7c12e0b37, 3, 1
beb90a585e0f5aac, 1, 1
d82a55a01e3bb7a9, 2, 1
5bcbc2f1a5f4fcef, 3, 1
283b89f0defdf455, 3, 1
ed98e79c980a8dbc, 1, 1
80d73c2311434770, 3, 1
451cbe6600fb4ccd, 1, 2
7a84ea64cbe44a96, 2, 1
5e142ffefc38f6f4, 1, 1
db74076cc4a20653, 1, 1
bf30de3258e64ed9, 1, 1
186eddbf48aca908, 3, 1
abb4e80ad8259668, 3, 1
76c1c05a618f2d69, 2, 1
6fd4d298a56aade0, 3, 1
6a2b3abac6e2892c, 2, 1
f74a5f97607cbbfc, 2, 1
664d64b557a6c8cd, 2, 1
f7b5252923bb9f64, 1, 1
d2b4cede59d49b7, 2, 1
eaac6334f4f3af01, 2, 1
258f2c80b769c714, 3, 1
f7995267e52d7fba, 1, 1
d78151eefdd041b1, 3, 1
b06d170ac1728960, 2, 1
4b0d19ed6771cef9, 1, 1
dbd212337f2ae269, 3, 1
1b79a7f17a3bc277, 1, 1
dd80e3b65b5ba74d, 3, 1
b8403d0ae0fc9ee2, 3, 1
70b18af81af994eb, 2, 1
14387a44191efe1c, 3, 1
dfabb95c5021b434, 2, 1
1471ea9affe85561, 1, 1
2db81813180c5b43, 3, 1
e9d75164816736dc, 2, 1
177e4474c5fda375, 2, 1
4ee7d57dfb1a59dd, 2, 1
d27deabc9e257244, 2, 1
e50c5f9c8f822277, 2, 1
bdbd65955c51de55, 3, 1
df5bb3177ae1d471, 2, 1
4f6b550ed7a06cf3, 3, 1
33cc0a26c7caadc3, 2, 1
cb2602239f2ef4b4, 2, 1
5be51083e3541715, 2, 1
8b737f7041d23ab1, 3, 1
49d62331a3f1bccb, 3, 1
641726e34be284d0, 2, 1
482409dda02298d9, 2, 1
7fb680425a176e6d, 1, 1
a671b65208c05076, 1, 1
d28cc5ca8c0ed348, 1, 1
90c5f455266eefe1, 2, 1
bb9f32a014ef1759, 1, 1
dbb125ccc42057b9, 1, 1
2f66b920f289f01e, 1, 1
96cac03e67514441, 3, 1
450b94b0f82f6d3b, 2, 1
83547c34da3ed63c, 3, 1
bad0739b37b7a9ec, 2, 1
9b658fc738f1f7e3, 2, 1
6ee7b856789e9a1f, 3, 1
f7f25f3745bc4999, 3, 1
675436fbe7a41f27, 3, 1
461a1b7cdd196905, 2, 1
4a90d50e1fb27dd1, 3, 1
3f29b1d93a8e5cbb, 1, 1
f3f64b76e62af520, 2, 1
9e7582816c54ba9, 3, 1
4e438265bba8d976, 2, 1
c5d558055352df89, 2, 1
240198a8cf88c35e, 1, 1
58cf6a9382a87a80, 2, 1
b06a8b589e971537, 2, 1
889f5aab83e9363e, 2, 1
203c5dbf98b35bda, 1, 1
8b5b2edf71cde779, 2, 1
4d61b44e6f3804c2, 3, 1
fcad1f1811a40de2, 3, 1
de4db1de95144032, 3, 1
1613800198d3d259, 1, 1
f69718ddd77711fc, 3, 1
37a092d624f6eba4, 1, 1
22e1374a821bb18f, 3, 1
6b7d8e4c7eb3e93b, 3, 1
bb60ca98dd39c2fb, 2, 1
35a17eb519d9951, 2, 1
9a687c270c061916, 3, 1
12abba77542ff11, 1, 1
ab7cab65f594ab19, 3, 1
8a7aa0cf448ddd26, 2, 1
51a7920ac34af1ac, 2, 1
8a43a33c5fe5a1f2, 2, 1
4dbc21e6e42d39b7, 1, 1
58631c99ffcc8cac, 2, 2
bd3095541cd05eb6, 2, 1
a3fc0915bc3a2146, 3, 1
57f7fbc834e8d95, 2, 1
26593541733a7e21, 3, 1
b84542697907f702, 1, 1
340082598cd12963, 2, 1
3f70adb877e8d4c1, 3, 1
449e9814a9875507, 2, 1
cd5afda12d6c6c72, 1, 1
d20ec2345e079530, 2, 1
eff6b10963e61049, 3, 1
57e5e2e6cde92c2e, 2, 1
58e2054617ec48d3, 2, 1
a9c70ff41e1a708c, 2, 1
86b737e8b6d1192f, 3, 1
4bd27385a40fd98d, 2, 1
2d485f20c641d4a4, 1, 1
80c9fc434c75be5, 1, 1
f7028b794dd126c8, 3, 1
82d8d2e71c68da0d, 2, 1
a59fce6d7ffd77b7, 3, 1
239c50514044c132, 3, 1
5c134f3a6b7e9a67, 1, 1
67a2c771d577ac2c, 3, 1
f61d7f5bbccb68d0, 3, 1
e970abb5c9cdf0f, 1, 1
1c7ed22e33d646c3, 3, 1
68828261f4f900e7, 3, 1
cf9b239eee04af53, 3, 1
6d6883f6df9b4fc9, 3, 1
20fddf7c39d14b65, 3, 1
58d9475fb673b672, 3, 1
7bb8ab8297645315, 2, 1
9f29b32211f779f1, 3, 1
2e4e7c67f3c2a8b, 1, 3
401ee4aae61f13df, 3, 1
329502d57edbdcb, 3, 1
e0b3c68a9af4bec9, 3, 1
1959e6ea1053e63a, 3, 1
8243684c4d564a30, 3, 1
fe84ea66c0364434, 1, 1
8b72c4836d64d212, 3, 1
86e05a2ee331c87e, 3, 1
4c40b0ef7d1a6112, 3, 1
7303d3e70d7b68b5, 3, 1
d88f96f07b5eea7b, 3, 1
aaa644d62f5df19, 1, 1
6f43802ac4765428, 2, 1
12a5fab0b910c39e, 3, 1
e4652e109f16ba65, 2, 1
59c70c8f8b6cd622, 3, 1
58916885b3a2744b, 2, 1
dd6ecfee26d66496, 2, 1
b8caa8573d9c660f, 3, 1
f7d9f62e5c54a1c9, 2, 1
3574ad9967b20e37, 1, 1
3c4143002df80681, 3, 1
7eebbd3ba92e84f9, 2, 1
baa3dd5eaea6e582, 3, 1
3a6fc2098b547f7b, 2, 1
fd51945a4493eab3, 1, 1
7f30eb7c824e8031, 2, 1
57752e569918d044, 2, 1
dedb3376fbfbb2df, 3, 1
6c233df79a9cf582, 3, 1
b9053f5ecbb153dd, 3, 1
ee167f5d5fd93419, 2, 1
928de34a712ed60a, 3, 1
6e93b6cf77ea80a9, 2, 1
7196ee9217479f, 2, 1
d242aa80b5861ab0, 3, 1
3c13cd639a135545, 3, 1
67574567987dbce7, 2, 1
38a61e6cdf9f9020, 3, 1
7a965d04dd3448df, 3, 1
b8c19a085fc8f500, 1, 1
aec6752163e64a33, 1, 1
11afe8d7c25e808c, 1, 1
f1af3c9d46a4cc25, 3, 1
6be0c9c53bfa92da, 3, 1
a4958ee77ae09c85, 2, 1
251dbc31156d4ad, 2, 1
75186159e21482c7, 2, 1
37a87b818046b350, 3, 1
22f6fb78086c9a75, 3, 1
b06e7764d1de767b, 2, 1
c5c263f279bfcff1, 3, 1
62ba84a0ea370d11, 2, 1
e96efe0f8338ca81, 1, 1
8648ae2409330b0, 3, 1
b8a5f59d279047d0, 3, 1
33e5f8daa2d50fa6, 1, 1
8898912432abd320, 1, 1
28948b1b25d816a0, 1, 1
4147f5b60caae15b, 1, 1
3708dbf40a6bbd9a, 2, 1
40a227195878281c, 2, 1
1a915ffb5c3b7da2, 2, 1
c053fe1f72329f20, 1, 1
90df41981bd31d93, 2, 1
c54b3286fef35eae, 1, 3
db781e33318bb28b, 2, 1
da2e5e3b18fe0514, 1, 1
3df04c52c87e311a, 3, 1
f98984496ca47ded, 2, 1
a93dad0c959900a6, 2, 1
8a84b8b71c7c1ba7, 1, 2
5ac021c15f6aac0c, 2, 1
c32babc97e191062, 1, 1
a61898cf1c74e031, 2, 1
cfbc222ae8e8b1fe, 1, 1
4136d12965ea971, 1, 1
b8385f7043be27eb, 3, 1
2e9dd10e6ceb1486, 2, 1
672b0cbd649779c7, 2, 1
d15132add45caafd, 2, 1
6ad98d7295b22d22, 3, 1
a45097129c8a0915, 3, 1
ec89761f2fd77e3c, 3, 1
a948b8f22176aeba, 2, 1
1252bd0807524ff4, 1, 1
da715f792b3aa069, 3, 1
863995874da9ed40, 1, 1
a3b03e7e0ca2fbb2, 3, 1
6b283a2a4850dcf6, 2, 1
bb5668633a054eb0, 2, 1
66502497c206ae8c, 3, 1
517a15e091983311, 2, 1
e1f7cf94f9c977f8, 3, 1
c54606d8a657fda2, 2, 1
fcf93f55517de717, 3, 1
cee072b014ee7dbc, 2, 1
b941069a069fa2fe, 3, 1
37fd35f886fa0e6c, 3, 1
111bb59016c64bb3, 3, 1
58aa7f2df29fd67d, 3, 1
ccefc2d0ef418244, 3, 1
f18a5759cf5bcaa2, 3, 1
cee32b31ec88d7a2, 1, 1
4f47a7ee1e03e075, 3, 1
ba8a02f61255d70b, 1, 1
7ce2c399217fafee, 3, 1
42dd0597bc7b1adc, 2, 1
2fe8e7b8c0639286, 3, 1
38e4e6c3a1e11705, 3, 1
ede82132acf1b1e, 2, 1
134a2babb56f9672, 2, 1
b0187c468aa3b10, 3, 1
89d1cc87e4b6037, 3, 1
6e2394c196f4516e, 3, 1
1f5fea0deeed69f, 2, 1
3c8de1c4df31e8eb, 1, 1
4fc64c7f0f588e81, 3, 1
f7dcdfd1fadfdc6c, 3, 1
429c46b02e5be16c, 3, 1
a54b0e6ccc8f1aa8, 2, 1
3dbccf37e36d89b6, 1, 1
1cae04fe62a2b899, 3, 1
ede15853060d372f, 3, 1
351c8e98054f2868, 3, 1
3c421406caaf3c14, 3, 1
15aa06a1c87435b0, 3, 1
a2f51df2a749136, 3, 1
6fd2b48f947c1148, 1, 1
7375b54914520e59, 2, 1
6f4b6570a7414e66, 2, 1
8f8ccbcc8838ff29, 2, 1
9cc32fd7e74820e, 3, 1
f7c5c3ced1c62ed0, 3, 1
fb0d29d9f16983fe, 2, 1
67016a6a9e366d9d, 2, 1
60022768dd687fab, 2, 1
1f8204ac1673fcdb, 2, 1
7c8cc72eca224bda, 1, 1
c9edc5606f49ee60, 3, 1
916d3a6edb424a55, 2, 1
11a65f5e7326363e, 3, 1
8319aa4a9b940ca7, 3, 1
bafec4947cef8b74, 2, 1
73cd5562e9ef3445, 2, 1
cc5d8be1b0feff19, 2, 1
424e6ce50810380e, 2, 1
d835199d32531366, 3, 1
2ff1d08a60316f00, 2, 1
c80c71e184af8616, 1, 1
df2c480fa07a2ef2, 3, 1
4219344fa65e159c, 2, 1
ae5ea80b43eb54c4, 3, 1
989e2303f52dd9ea, 3, 1
a9bb36075bcac78d, 2, 1
85a1f71f1d9da3a4, 2, 1
e0c87e409a340db3, 3, 1
278bc96bcb3d56fc, 1, 1
eb5be15966c4a79f, 2, 1
c4fe6ef196d95b5c, 1, 1
cbfd9dca7a4df3ff, 3, 1
ce879354a5712ff4, 3, 1
6160e48ad50abbbf, 3, 1
b3459ba9306c5fa6, 1, 1
4d3251238925df8a, 2, 1
6968bf5daf6829ca, 2, 1
a8850a2de996b094, 1, 1
83ac438a2b02f869, 1, 1
55f8eb801c57a970, 2, 1
2666991b51dd82e4, 2, 1
1e885c9beab3fdb9, 2, 1
9a504ef52add429e, 2, 1
34a1e647400e25a8, 1, 1
9d08c9e17cd8b24d, 1, 1
b0f2e244f12b937a, 2, 1
f8a308bc3445c423, 2, 1
dacbec65cafb4127, 2, 1
44c01c1c1dccd1bc, 2, 1
26aa4726afd1c0d6, 2, 1
be7978f42dd2f6bb, 2, 1
5a4e6e873cf112cd, 2, 1
1d9176694b4158c4, 1, 1
491bfdd057f056f9, 3, 1
f615b9ba366da203, 1, 1
b0368d35e8741e84, 2, 1
48bd8e1acabf9553, 3, 1
d0ffdf06cce1bc02, 1, 1
b0c53dd5becf3767, 1, 1
8c40e0e3b65584c4, 1, 1
99e7cfc5caf53152, 3, 1
e559d854a5250e87, 3, 1
6f7909b5e73a4b2a, 3, 1
4d624f1dab8663c4, 2, 1
74b5b4a3d2a60b1d, 1, 1
b387c33e26c7a743, 2, 1
f38981a32fd2498c, 1, 1
e2a64267970648f1, 1, 1
b18e979c8ac861b3, 2, 1
32652735c8e460be, 3, 1
e7fb25786a0fa335, 2, 1
2d1252eedafea84b, 2, 1
92804fdf01072520, 1, 1
1b15a8a95f33b9e0, 2, 2
54c75aebd535b789, 2, 1
1d13908195d9ba73, 2, 1
acfb77ec2869809f, 3, 1
a8b348d47e0a145d, 1, 1
2fa30ea82120675b, 1, 1
37d39aa51c56b3a6, 2, 1
ac9e156ca2f39dd2, 3, 1
f81f97cde0188f28, 1, 1
10a99d59edca6997, 3, 1
12fa3cb6a66df701, 2, 1
2eddfae9c52ac35d, 1, 1
c8610658841b1ac4, 2, 1
6e9d2d8906e98bf3, 1, 1
473ee12d8e50dafa, 3, 1
852e631f4a8fe503, 2, 1
17bf49e67d9bb0df, 3, 1
9af45fa2877c7373, 2, 1
807d989e44481262, 2, 1
f946c1d518ac8433, 2, 1
df574f6814112466, 1, 1
994ae68d8771f025, 2, 1
cf66fde6d2e14f74, 2, 1
eea3a73cd220a8ad, 3, 1
5d4e8d01c132cf18, 1, 1
2ed12e71907c11b9, 1, 1
f75944ca702bb33d, 3, 1
c6d35782cc9d91cf, 1, 1
2cd65b6e465cb74a, 2, 1
bf2b376025c18b88, 3, 1
3c7b97ff5b403e5e, 1, 1
16ef8bd4220d0c40, 3, 1
36b9a0e2a28c4974, 2, 1
fa6e77bf3490a08e, 1, 1
bba4745e09a8505e, 1, 1
30fd68c370db1304, 2, 1
c25881a1d240eb81, 2, 1
595c935982f3e275, 3, 1
272b3cba61043b9d, 1, 1
3122930bd40e1bb0, 1, 1
a32b93160f460df, 2, 1
a409fce5356bd75e, 1, 1
8e251b1243c87964, 3, 1
1fa20a5f681b17cd, 1, 1
bda1e45026f18e36, 2, 1
3515c3ee10069529, 3, 1
a1b57b87d1941dab, 1, 1
fc51e0c586d0a5e5, 1, 1
67f7e529e570078e, 3, 1
5708d048ffb78a4, 3, 1
86ef283828cd2ef4, 2, 1
d7b71730df4f270b, 2, 1
4b971d654836f100, 3, 1
de947e9dd049cc98, 3, 1
ba9766b3a236c599, 3, 1
842b86776be09620, 2, 1
1f3b537149dd117b, 3, 1
bcd698840b2d1e1d, 3, 1
26eeccd653c82412, 3, 1
180a29048d047df, 1, 1
f9cf7f7a9fb0e6f3, 3, 1
4e45c630ffc03513, 3, 1
3c149be0a937403b, 2, 1
da133fad4bd09eca, 2, 1
2670e7e7f867f1c3, 3, 1
a2404784e162f5c0, 2, 1
dee19a3869ff382d, 3, 1
d2b28f4fd21fc53, 2, 1
3b456e3a3d84a80f, 3, 1
61e2a31cc878d1a9, 2, 1
ffb6a782f7c2c4ea, 3, 1
dc3f9f11605e75a2, 3, 1
b481946adcec325c, 1, 1
8976b35365370a3c, 1, 1
8e18bc971a0b510, 1, 1
7c16a4e12b082f62, 1, 1
c95d64aee8c6c4c3, 1, 1
6d01bf2f3e8aaaf, 1, 1
17ccd380d40b93ad, 3, 1
15bfa26ea261c768, 2, 1
228196fd89933fa, 3, 1
f6a9d717d1e4e5f7, 2, 1
585daae4cfcf713e, 3, 1
33cd0b2b4a3059bb, 1, 1
19985da9b1145d8f, 3, 1
b69e237f96b2aef, 2, 1
72243972ebc8c798, 3, 1
d0af569fdef72acb, 2, 1
a379b57197834eae, 3, 1
5f0b7d9416410a8d, 2, 1
c6dff77163a7dac7, 2, 1
3f19af1ad959aa46, 3, 1
9f339bb2f3f03e60, 1, 1
47bbcfd1abe563e, 2, 1
e3b973fc615e048d, 3, 1
2331ec2c676a5c97, 3, 1
9c34bf4deb031fb1, 3, 1
4e763a030da40585, 3, 1
a4efe263637847e9, 2, 1
5b69b8dd85343ca5, 2, 1
cf131f2f7a04aaa2, 1, 1
c921b667bd0a2979, 1, 1
f0a200a37610c10b, 3, 1
f3ccd15a1840ace6, 3, 1
7abb213c57ab30aa, 2, 1
c3184b38205dda0f, 2, 1
905cd67984b2c10b, 2, 1
13a929d592a84919, 3, 1
1668222317dde288, 1, 1
1389d519f563c611, 2, 1
474cf75571245209, 2, 1
88df559c98b6700c, 3, 1
ca2a7341dc47f4bd, 1, 1
aa5baecece4c8e5e, 3, 1
f576aa37ba0c7668, 2, 1
71a50c26b7afb80, 2, 1
2aa3708f46bb812b, 3, 1
587f4229043e217d, 3, 1
6dbfe073463076c1, 2, 1
471244bb2b80b30b, 3, 1
7c52084d456ec19, 3, 1
4e4d432ed22856c6, 1, 1
9cb360e40c7fd44e, 3, 1
8ed0d13fc50ef881, 3, 1
ce67cf0ff47a4d46, 3, 1
7782f69864aba53a, 3, 1
53fc2a6175f3ba32, 2, 1
42a6cd3e266d34a9, 2, 1
b3bf8f367f70bede, 2, 1
753ba8d7bbb2d1a5, 3, 1
765a6c4a7818bcff, 2, 1
218be2fa482a4da2, 3, 1
83fece02f026c980, 1, 1
22483e90caa55e65, 3, 1
d7bf6aa5d7d65469, 2, 1
7d2b66bd367e0428, 2, 1
5b11e1e77edf19d8, 2, 1
8ae1646275e6aca7, 3, 1
280dd58c6dde5366, 2, 1
da3c7d08ad0440f2, 2, 1
9be889a6d375051b, 3, 1
ef2813bb1314682b, 2, 1
c557d97923ba4f83, 1, 1
87eaf671d8854150, 2, 1
592761b12ebc61b5, 2, 1
6152835619e4dd8, 2, 1
f0247077ca9633d8, 3, 1
d36663e16d56434a, 2, 1
aeea3d82afd6da61, 2, 1
61749136fa7c17cd, 1, 2
f9eb01873321a350, 3, 1
18418db3b130effd, 3, 1
ba947029007c9dc, 1, 1
ab6ecbc50a25f5f6, 3, 1
eac9e97d0d6d3db3, 2, 1
683979478fd0312d, 2, 1
ed2561ad3ffe2dc5, 1, 1
f47a3d90662bcf7, 3, 1
526159c1cb941e3c, 2, 1
c7e0acde54e19ebe, 2, 1
c93f29262b1c9bee, 3, 1
e246320047d3c750, 2, 1
a0e3a189bf259da5, 3, 1
82033ec5c7d000e1, 2, 1
3aef5ca34887de5a, 3, 1
8104413b5e06e1c3, 2, 1
a04c3ec9fffe6e80, 1, 1
69e496835faec623, 3, 1
5154e09cac8ed4c, 1, 1
fd5c41547d0b0f0b, 2, 1
81733af826f8d6dd, 1, 1
421120a280da1dd, 1, 1
69dacdd6edeccd33, 2, 1
25f39523d59b19ea, 3, 1
ad3a8804d7b7f600, 3, 1
21ef57c42cd5c5d5, 2, 1
c3116f06a068e715, 3, 1
8ac6fce720c4923d, 3, 1
4c682f8c32b8032, 1, 1
bb741153da3b640b, 1, 1
980516b185e3c446, 3, 1
18bcc559d7ab5ac1, 1, 1
10c5084cca11fc7d, 3, 1
8e8654eb3411c0ce, 2, 1
3577dd0b75ad9e9e, 2, 1
7b22d1c1b3b8b740, 3, 1
3fc663335a0352e5, 1, 1
8f3b5ae0128f2e8c, 2, 1
f32886a4d915b567, 3, 1
24bdb49f65c06ee7, 1, 1
58c7cc130c16a18, 1, 1
cb5e56971b4534e2, 1, 1
1566f44afb7ce8f2, 1, 1
7c8720096698d062, 3, 1
4a869f3730af8cea, 3, 1
e25bceff71e37fa3, 2, 1
884e28634d44253b, 2, 1
